latitude,longitude,area_sq_km,capacity_mw,capacity_factor,wind_speed_150meters,landfall_distance_to_transmission_km,bathymetry_meters,distance_to_coast_km
37.209,-75.342,43.092,229.0178571,0.423384458,8.972198486,61.00959087,-27.67199326,39.55027344
37.189,-75.218,112.7844,599.4068878,0.42587173,9.019696236,61.00959087,-26.31499481,47.04634375
37.17,-75.094,112.7844,599.4068878,0.429033935,9.074289322,61.00959087,-32.56377411,57.19769531
37.15,-74.971,112.7844,599.4068878,0.43166393,9.121765137,61.00959087,-40.64485931,67.363625
37.13,-74.847,112.6629,598.7611607,0.433754355,9.15935421,61.00959087,-54.34711456,77.54876563
37.11,-74.724,45.9837,244.3861607,0.435644507,9.185775757,61.00959087,-86.17932129,86.33150781
37.09,-74.601,48.519,257.8603316,0.437479496,9.208219528,61.00959087,-185.3926544,98.37239844
37.069,-74.478,40.0059,212.6163903,0.438850105,9.216625214,61.00959087,-1089.341309,107.3505234
37.049,-74.355,14.6853,78.046875,0.440077722,9.224931717,61.00959087,-1722.119141,116.7189531
37.028,-74.232,0.081,0.430484694,0.440864027,9.237998962,61.00959087,-1914.400024,123.638375
36.987,-73.986,23.7492,126.2181122,0.443601817,9.243222237,5.5,-2220.173584,148.7015313
36.662,-72.151,12.4335,66.07940051,0.466792196,9.657642365,5.5,-3733.183594,306.3119688
36.639,-72.03,112.7034,598.9764031,0.467898965,9.678112984,5.5,-3812.372803,311.6285625
36.617,-71.908,112.7844,599.4068878,0.469487548,9.708202362,5.5,-3930.537842,321.06775
36.594,-71.787,112.7844,599.4068878,0.470691621,9.732810974,5.5,-4025.891357,330.3650938
36.571,-71.665,112.7844,599.4068878,0.471868902,9.755361557,5.5,-4090.336182,339.5540625
36.548,-71.544,108.7425,577.9257015,0.472536176,9.768591881,5.5,-4137.206055,348.6051563
36.525,-71.423,5.0058,26.60395408,0.472753435,9.773188591,5.5,-4163.279785,353.35675
35.271,-125.949,8.8938,47.26721939,0.460577071,8.950008392,34.50637011,-4662.54541,362.8053438
35.299,-125.832,106.1019,563.8919005,0.460943162,8.953399658,34.50637011,-4679.868164,356.3186875
35.327,-125.715,112.7844,599.4068878,0.461930305,8.96674633,34.50637011,-4665.515137,345.9950625
35.355,-125.598,112.7844,599.4068878,0.462749362,8.978934288,34.50637011,-4677.73291,335.3860938
35.383,-125.48,112.7844,599.4068878,0.463283807,8.986632347,34.50637011,-4595.680176,324.7779688
35.411,-125.363,112.7844,599.4068878,0.463721275,8.995167732,34.50637011,-4572.874023,314.1705313
35.438,-125.245,112.7844,599.4068878,0.463609517,8.996646881,34.50637011,-4507.162109,303.5640313
35.466,-125.128,112.7844,599.4068878,0.463212907,8.996299744,34.50637011,-4198.150879,292.9585313
35.493,-125.01,112.7844,599.4068878,0.462551236,8.992432594,34.50637011,-4093.990723,282.3540625
35.52,-124.892,104.1579,553.5602679,0.461980015,8.98934269,34.50637011,-4415.159668,271.9444063
35.548,-124.774,100.8369,535.9103954,0.461316824,8.984226227,34.50637011,-4363.522461,261.0191406
35.575,-124.656,112.7844,599.4068878,0.460130095,8.969265938,34.50637011,-4289.930664,250.5486406
35.602,-124.538,112.7844,599.4068878,0.458687484,8.951507568,34.50637011,-4239.94873,239.9500469
35.628,-124.42,112.7844,599.4068878,0.457211882,8.930124283,34.50637011,-4158.292969,229.3534219
35.655,-124.301,112.7844,599.4068878,0.45540306,8.909557343,34.50637011,-4080.655518,218.7590781
35.682,-124.183,112.7844,599.4068878,0.453110069,8.882182121,34.50637011,-4005.828125,208.1673438
35.708,-124.064,112.7844,599.4068878,0.450567722,8.84914875,34.50637011,-3960.697266,197.5786406
35.735,-123.946,100.5048,534.1454082,0.447773576,8.811525345,34.50637011,-3890.956055,186.9800156
35.761,-123.827,97.1838,516.4955357,0.445115089,8.7742033,34.50637011,-3778.454346,176.5680469
35.787,-123.708,101.9304,541.7219388,0.44195047,8.729265213,34.50637011,-3722.343262,165.5280625
35.813,-123.59,112.7844,599.4068878,0.438470066,8.680216789,34.50637011,-3704.193604,155.2666406
35.839,-123.471,112.7844,599.4068878,0.435322583,8.633888245,34.50637011,-3683.892822,144.7040313
35.865,-123.352,112.7844,599.4068878,0.431729913,8.578603745,34.50637011,-3644.885498,134.1504688
35.891,-123.233,100.4076,533.6288265,0.428100616,8.525521278,34.50637011,-3641.915771,123.9456328
35.916,-123.113,111.6666,593.466199,0.424554199,8.470967293,34.50637011,-3644.861816,113.0251328
35.942,-122.994,111.3993,592.0455995,0.421612412,8.421086311,34.50637011,-3602.922363,102.5493438
35.967,-122.875,112.7844,599.4068878,0.419494092,8.381765366,34.50637011,-3563.984131,92.08911719
35.992,-122.755,112.7844,599.4068878,0.41770497,8.344789505,34.50637011,-3499.041016,81.64155469
36.018,-122.636,112.7844,599.4068878,0.416994005,8.317486763,34.50637011,-3395.786865,71.245
36.043,-122.516,112.7844,599.4068878,0.417367876,8.296977997,34.50637011,-3038.944336,60.92558203
36.068,-122.396,105.9723,563.203125,0.418803424,8.294130325,34.50637011,-2418.861328,51.05136719
36.093,-122.277,6.966,37.02168367,0.419910103,8.293943405,34.50637011,-2286.982666,45.42742969
37.179,-75.74,67.8942,360.8322704,0.405824035,8.623552322,61.00959087,-10.14053917,8.921835938
37.159,-75.616,61.155,325.0159439,0.411155283,8.725779533,61.00959087,-14.43960285,15.92403711
37.14,-75.492,0.8991,4.778380102,0.415088415,8.800000191,61.00959087,-22.87387466,22.66588281
37.121,-75.369,15.9084,84.54719388,0.424237788,8.97158432,61.00959087,-28.13849258,42.76874219
37.101,-75.245,112.7115,599.0194515,0.426236719,9.006160736,61.00959087,-32.75393295,48.98107813
37.081,-75.122,112.7844,599.4068878,0.429255962,9.061635971,61.00959087,-35.53102493,59.48405078
37.062,-74.999,112.7844,599.4068878,0.43160972,9.107881546,61.00959087,-40.553936,69.93521875
37.042,-74.875,112.7844,599.4068878,0.433717817,9.144774437,61.00959087,-51.06736755,80.34088281
37.022,-74.752,86.1759,457.9926658,0.435254604,9.169054985,61.00959087,-73.65814209,89.71613281
37.001,-74.629,3.9123,20.79241071,0.436443418,9.180001259,61.00959087,-84.49068451,96.10838281
36.552,-72.061,96.2199,511.3727679,0.467921406,9.677912712,5.5,-3839.921875,307.5224375
36.529,-71.94,112.7844,599.4068878,0.469536215,9.704774857,5.5,-3933.518066,315.857875
36.506,-71.818,112.7844,599.4068878,0.470349014,9.722426414,5.5,-4025.771729,325.0606563
36.483,-71.697,112.7844,599.4068878,0.471336126,9.741589546,5.5,-4102.719727,334.3475
36.46,-71.576,112.7844,599.4068878,0.472061932,9.755651474,5.5,-4145.599121,343.7115625
36.437,-71.455,48.4785,257.6450893,0.472371191,9.764507294,5.5,-4184.305176,350.2286875
35.213,-125.794,58.7169,312.0583546,0.459644496,8.933034897,34.50637011,-4734.628418,354.83875
35.241,-125.677,112.7844,599.4068878,0.460036963,8.939247131,34.50637011,-4648.601074,346.6256875
35.269,-125.56,112.7844,599.4068878,0.460997522,8.951951981,34.50637011,-4620.368652,336.0367188
35.297,-125.442,112.7844,599.4068878,0.461534023,8.959035873,34.50637011,-4570.42627,325.4496875
35.324,-125.325,112.7844,599.4068878,0.461829096,8.965652466,34.50637011,-4397.385254,314.8649375
35.352,-125.208,112.7844,599.4068878,0.461827368,8.967082977,34.50637011,-4499.95459,304.282625
35.379,-125.09,112.7844,599.4068878,0.461438745,8.966213226,34.50637011,-4327.271484,293.7030938
35.407,-124.973,112.7844,599.4068878,0.461117685,8.966306686,34.50637011,-4365.902832,283.1265
35.434,-124.855,112.7844,599.4068878,0.460285246,8.959964752,34.50637011,-4465.847168,272.5533438
35.461,-124.737,110.0547,584.8995536,0.45946306,8.950285912,34.50637011,-4371.713379,262.0993906
35.488,-124.619,98.0748,521.2308673,0.45824033,8.936914444,34.50637011,-4300.658203,251.4206719
35.515,-124.501,109.7064,583.0484694,0.456684291,8.919157028,34.50637011,-4216.865234,240.729625
35.542,-124.383,112.7844,599.4068878,0.455384672,8.903217316,34.50637011,-4140.336426,230.3037031
35.568,-124.265,112.7844,599.4068878,0.45371595,8.880987167,34.50637011,-4155.12207,219.7551719
35.595,-124.147,112.7844,599.4068878,0.451375842,8.85194397,34.50637011,-4007.536377,209.2138906
35.622,-124.028,112.7844,599.4068878,0.449160755,8.822307587,34.50637011,-3975.326172,198.6809688
35.648,-123.91,100.6101,534.7050383,0.446745545,8.791801453,34.50637011,-3935.790283,188.5053281
35.674,-123.791,102.9834,547.3182398,0.443887025,8.753658295,34.50637011,-3840.782715,177.9721094
35.7,-123.673,100.4724,533.9732143,0.44124791,8.715164185,34.50637011,-3766.74585,167.225625
35.726,-123.554,103.5666,550.4177296,0.438005239,8.667836189,34.50637011,-3744.192139,156.433625
35.752,-123.435,112.7844,599.4068878,0.435103327,8.62490654,34.50637011,-3725.939697,146.2055313
35.778,-123.316,112.7844,599.4068878,0.431990564,8.578072548,34.50637011,-3701.79834,135.7687344
35.804,-123.197,112.752,599.2346939,0.428940237,8.528243065,34.50637011,-3700.401367,125.3644766
35.829,-123.078,99.3222,527.8603316,0.426285177,8.484075546,34.50637011,-3692.284668,114.7251797
35.855,-122.959,19.2213,102.1540179,0.424173206,8.450817108,34.50637011,-3668.423584,107.2050625
35.88,-122.84,29.5245,156.9116709,0.421606988,8.401062012,34.50637011,-3602.013916,92.47525781
35.905,-122.721,62.208,330.6122449,0.421025217,8.380978584,34.50637011,-3526.068848,83.11711719
35.931,-122.601,94.9158,504.4419643,0.421923578,8.377090454,34.50637011,-3404.45459,73.67883594
35.956,-122.482,112.752,599.2346939,0.423593938,8.377708435,34.50637011,-3190.980713,64.3988125
35.981,-122.362,108.945,579.0019133,0.42538029,8.389138222,34.50637011,-2808.688721,54.83169141
36.005,-122.243,3.8232,20.31887755,0.428223461,8.43074131,34.50637011,-2141.095459,50.66466406
36.03,-122.123,1.9116,10.15943878,0.430031061,8.510764122,66.63920774,-1364.995728,33.83584375
36.055,-122.003,0.4455,2.367665816,0.429968804,8.529820442,66.63920774,-1319.981812,32.93288672
37.109,-75.89,9.2178,48.98915816,0.39949581,8.474806786,61.00959087,-6.293497562,6.700757324
37.09,-75.767,104.8626,557.3054847,0.404658347,8.574483871,61.00959087,-9.648154259,10.8539375
37.071,-75.643,4.2849,22.77264031,0.409490407,8.659565926,61.00959087,-14.15311909,17.15920313
37.032,-75.396,9.7848,52.00255102,0.424179375,8.932549477,61.00959087,-29.19453621,43.24555469
37.013,-75.273,107.244,569.9617347,0.426548004,8.991539001,61.00959087,-31.54358101,50.37103516
36.993,-75.15,112.7844,599.4068878,0.429249078,9.046051025,61.00959087,-37.35162354,60.55635156
36.973,-75.026,112.7844,599.4068878,0.431788445,9.095627785,61.00959087,-39.73786163,71.03721094
36.953,-74.903,112.7844,599.4068878,0.433790326,9.130667686,61.00959087,-45.94721222,81.554
36.933,-74.78,83.2113,442.236926,0.435113788,9.151277542,61.00959087,-59.74758911,90.77098438
36.464,-72.092,67.2948,357.6466837,0.468398303,9.679035187,5.5,-3866.157959,303.3540313
36.441,-71.971,112.7844,599.4068878,0.469030887,9.692253113,5.5,-3941.553955,310.6171563
36.419,-71.85,112.7844,599.4068878,0.469981432,9.712932587,5.5,-4028.770996,319.9707188
36.396,-71.729,112.7844,599.4068878,0.470650047,9.72765255,5.5,-4106.725098,329.4004375
36.373,-71.608,112.7844,599.4068878,0.471168131,9.738115311,5.5,-4161.789063,338.8970938
36.35,-71.487,99.2736,527.6020408,0.47130239,9.746352196,5.5,-4198.976074,347.7966875
36.327,-71.366,2.8917,15.36830357,0.470312119,9.739998817,5.5,-4217.167969,352.0765
35.127,-125.756,38.0619,202.2847577,0.45781967,8.90639782,34.50637011,-4674.597656,354.637125
35.155,-125.639,112.7844,599.4068878,0.458456606,8.914625168,34.50637011,-4666.599609,347.579875
35.182,-125.522,112.7844,599.4068878,0.459373534,8.924586296,34.50637011,-4612.195801,337.0208438
35.21,-125.405,112.7844,599.4068878,0.459682077,8.932420731,34.50637011,-4578.776855,326.46575
35.238,-125.288,112.7844,599.4068878,0.460024923,8.937125206,34.50637011,-4518.628906,315.9150313
35.265,-125.17,112.7844,599.4068878,0.459764957,8.937182426,34.50637011,-4459.404297,305.369125
35.293,-125.053,112.7844,599.4068878,0.459646732,8.937572479,34.50637011,-4449.350098,294.8285313
35.32,-124.936,112.7844,599.4068878,0.459198952,8.935668945,34.50637011,-4443.893555,284.2938438
35.347,-124.818,112.7844,599.4068878,0.458216608,8.928330421,34.50637011,-4446.018555,273.76575
35.374,-124.7,112.7844,599.4068878,0.457538396,8.921100616,34.50637011,-4426.025879,263.2450625
35.401,-124.583,112.7844,599.4068878,0.456425428,8.907324791,34.50637011,-4372.570801,252.7326406
35.428,-124.465,101.2176,537.9336735,0.454881579,8.890518188,34.50637011,-4222.873047,242.3918125
35.455,-124.347,103.5666,550.4177296,0.453453988,8.872914314,34.50637011,-4165.347656,231.5265938
35.482,-124.229,112.7844,599.4068878,0.451915234,8.851059914,34.50637011,-4098.213867,221.2570938
35.508,-124.111,112.7844,599.4068878,0.449542642,8.823451042,34.50637011,-3946.011719,210.7909219
35.535,-123.992,112.7844,599.4068878,0.447685421,8.797917366,34.50637011,-3950.832031,200.3409531
35.561,-123.874,104.8221,557.0902423,0.445364177,8.768587112,34.50637011,-3812.658691,190.2812188
35.587,-123.756,108.8721,578.614477,0.442870051,8.734048843,34.50637011,-3868.878906,179.3057031
35.613,-123.637,99.5004,528.807398,0.440344453,8.697153091,34.50637011,-3832.694824,169.0092031
35.639,-123.519,107.0253,568.799426,0.437700897,8.656888962,34.50637011,-3838.487305,158.9802344
35.665,-123.4,98.7309,524.7177934,0.435067236,8.618671417,34.50637011,-3791.939697,148.4039063
35.691,-123.281,110.2167,585.760523,0.432365775,8.575128555,34.50637011,-3761.858398,138.0632969
35.717,-123.162,112.7844,599.4068878,0.43010655,8.536341667,34.50637011,-3743.207764,127.9772578
35.742,-123.043,89.3106,474.6524235,0.428179979,8.502192497,34.50637011,-3731.996826,118.7116328
35.844,-122.567,1.3527,7.189094388,0.4286035,8.460000038,34.50637011,-3250.407227,75.49053906
35.869,-122.448,104.9922,557.9942602,0.428052247,8.445545197,34.50637011,-3196.515869,68.42557813
35.893,-122.328,87.0426,462.598852,0.429051369,8.458716393,66.63920774,-2743.518799,59.47239063
35.918,-122.209,4.6332,24.62372449,0.429343224,8.458146095,66.63920774,-2262.486084,51.96783203
37.021,-75.917,2.7297,14.50733418,0.400764406,8.486793518,5.5,-6.249258041,8.883063477
37.002,-75.793,34.6032,183.9030612,0.405193269,8.563710213,61.00959087,-10.73314571,13.6603252
36.983,-75.67,1.1502,6.112882653,0.409705073,8.65000248,61.00959087,-13.67605591,18.13930664
36.963,-75.547,73.2969,389.5455995,0.419690192,8.831188202,61.00959087,-22.69996643,35.8360625
36.944,-75.423,112.5657,598.2445791,0.423439115,8.903682709,61.00959087,-26.37281418,43.67320313
36.924,-75.3,112.7844,599.4068878,0.427048802,8.976482391,61.00959087,-29.47242165,53.2579375
36.905,-75.177,112.7115,599.0194515,0.429668516,9.034258842,61.00959087,-32.82659149,63.10764453
36.885,-75.054,112.7844,599.4068878,0.431931615,9.07775116,61.00959087,-35.35435104,73.08515625
36.865,-74.931,112.7844,599.4068878,0.43393892,9.112257957,61.00959087,-37.63128281,83.06422656
36.845,-74.808,107.3655,570.6074617,0.435772181,9.139332771,61.00959087,-56.90358353,92.72910938
36.825,-74.685,13.5108,71.80484694,0.437088847,9.146751404,61.00959087,-179.3111572,101.9638594
36.805,-74.563,31.9383,169.7401148,0.438106418,9.157642365,61.00959087,-1241.702026,111.7140703
36.785,-74.44,51.7104,274.8214286,0.438940138,9.165834427,61.00959087,-1667.653076,121.6480391
36.764,-74.317,71.4906,379.9457908,0.439938188,9.168431282,61.00959087,-1970.843384,131.7297656
36.744,-74.195,91.2627,485.0271046,0.440957963,9.174578667,61.00959087,-2163.51709,141.8557188
36.723,-74.072,55.5093,295.0111607,0.441595078,9.176362991,61.00959087,-2314.998535,149.5055625
36.376,-72.124,38.3778,203.963648,0.467557847,9.664146423,122.0030973,-3901.386963,299.563
36.354,-72.003,112.7844,599.4068878,0.468269438,9.67761898,122.0030973,-3961.015137,305.655
36.331,-71.882,112.7844,599.4068878,0.469143033,9.694911003,122.0030973,-4034.463379,315.1514063
36.308,-71.761,112.7844,599.4068878,0.469882458,9.708899498,122.0030973,-4101.625,324.7136563
36.285,-71.64,112.7844,599.4068878,0.470260918,9.718862534,122.0030973,-4161.711914,334.3333125
36.262,-71.519,112.7844,599.4068878,0.469900101,9.723348618,122.0030973,-4206.147949,343.9985
36.239,-71.398,40.6944,216.2755102,0.469529659,9.721767426,122.0030973,-4236.121094,350.3963438
35.04,-125.718,29.6865,157.7726403,0.456235558,8.877745628,34.50637011,-4632.674316,355.602375
35.068,-125.601,103.0239,547.5334821,0.456794143,8.885290146,34.50637011,-4652.160156,348.717125
35.096,-125.484,112.6953,598.9333546,0.457639933,8.896505356,34.50637011,-4601.834473,338.3310625
35.124,-125.367,112.7844,599.4068878,0.458023936,8.905740738,34.50637011,-4579.722656,327.8228438
35.151,-125.25,112.7844,599.4068878,0.458144188,8.90825367,34.50637011,-4550.518555,317.31725
35.179,-125.133,112.7844,599.4068878,0.457966477,8.909239769,34.50637011,-4499.637695,306.8195625
35.206,-125.016,112.7844,599.4068878,0.457767397,8.907938957,34.50637011,-4466.588867,296.3305625
35.234,-124.899,112.7844,599.4068878,0.457286835,8.906067848,34.50637011,-4424.89502,285.85125
35.261,-124.781,112.7844,599.4068878,0.456435949,8.898630142,34.50637011,-4404.053711,275.3826875
35.288,-124.664,112.7844,599.4068878,0.455785364,8.891295433,34.50637011,-4370.290039,264.9262188
35.315,-124.546,112.7844,599.4068878,0.454631656,8.878515244,34.50637011,-4317.489746,254.48325
35.342,-124.428,112.7844,599.4068878,0.453221083,8.863271713,34.50637011,-4238.807617,244.0555938
35.368,-124.31,107.4384,570.994898,0.451871693,8.84554863,34.50637011,-4237.532715,233.8460781
35.395,-124.192,98.2044,521.9196429,0.450123757,8.823726654,34.50637011,-4154.040039,223.2190313
35.422,-124.075,111.9339,594.8867985,0.448311865,8.800242424,34.50637011,-4036.895752,212.8427656
35.448,-123.956,112.7844,599.4068878,0.446363151,8.773111343,34.50637011,-4002.358398,202.5449063
35.474,-123.838,112.7844,599.4068878,0.444192261,8.746330261,34.50637011,-3780.256836,192.2334063
35.501,-123.72,100.8045,535.7382015,0.441670626,8.710883141,34.50637011,-3454.155029,181.5288281
35.527,-123.602,100.7154,535.2646684,0.439819366,8.683590889,34.50637011,-3913.851318,171.8445781
35.553,-123.483,112.7844,599.4068878,0.437384427,8.649106979,34.50637011,-3910.986816,161.5389844
35.578,-123.365,112.7844,599.4068878,0.435088128,8.612804413,34.50637011,-3854.760742,151.4145469
35.604,-123.246,101.7684,540.8609694,0.432805508,8.575778008,34.50637011,-3790.167236,141.5682031
35.63,-123.127,99.6057,529.3670281,0.430791497,8.541777611,34.50637011,-3785.28418,131.2685
35.655,-123.009,63.0909,335.3045281,0.429550737,8.518666267,34.50637011,-3781.692139,123.4375781
35.756,-122.533,25.5636,135.8609694,0.429775953,8.484999657,66.63920774,-3438.80249,79.87861719
35.781,-122.413,112.7844,599.4068878,0.430482775,8.493812561,66.63920774,-3419.608154,73.58003906
35.806,-122.294,55.5336,295.1403061,0.430844635,8.513062477,66.63920774,-3049.740479,67.12786719
35.929,-121.696,7.0308,37.36607143,0.380764157,8.030323029,51.74224023,-906.3225708,18.37869336
36.894,-75.697,7.533,40.03507653,0.417079538,8.751387596,5.5,-20.39139748,28.62178906
36.875,-75.574,97.2567,516.8829719,0.420153826,8.811282158,5.5,-20.31823158,34.04848828
36.856,-75.451,99.1359,526.8702168,0.424150288,8.88958931,5.5,-25.02353096,42.8129375
36.836,-75.328,92.1699,489.8485332,0.4277412,8.966694832,5.5,-26.31276894,52.67803906
36.817,-75.205,112.7844,599.4068878,0.429927349,9.017530441,5.5,-28.76651764,61.09888281
36.797,-75.082,112.7844,599.4068878,0.431878626,9.059105873,5.5,-30.41482353,70.30217188
36.777,-74.959,112.7844,599.4068878,0.434109867,9.094546318,5.5,-33.4997139,79.5915
36.757,-74.836,112.7844,599.4068878,0.435924441,9.120482445,5.5,-50.45396423,89.08211719
36.737,-74.713,112.7844,599.4068878,0.437041432,9.135460854,5.5,-116.9081421,98.76567969
36.717,-74.591,112.7844,599.4068878,0.43816936,9.146619797,5.5,-967.1072998,108.5545547
36.696,-74.468,112.7844,599.4068878,0.439040333,9.153494835,5.5,-1531.550415,118.3737969
36.676,-74.346,112.7844,599.4068878,0.439640492,9.154421806,5.5,-1866.812744,128.1929219
36.655,-74.224,112.7844,599.4068878,0.440210104,9.154810905,5.5,-2164.775879,137.994625
36.635,-74.101,60.8877,323.5953444,0.440727443,9.156899452,5.5,-2307.668945,145.3995313
36.289,-72.155,9.8577,52.38998724,0.467770666,9.660969734,122.0030973,-3922.839844,296.5443125
36.266,-72.034,112.3389,597.0392219,0.467901498,9.666962624,122.0030973,-3975.626709,300.9993438
36.243,-71.913,112.7844,599.4068878,0.468283832,9.676264763,122.0030973,-4052.778564,310.59925
36.221,-71.792,112.7844,599.4068878,0.468556881,9.68508625,122.0030973,-4112.144043,320.27375
36.198,-71.671,112.7844,599.4068878,0.46904245,9.698223114,122.0030973,-4160.85498,329.9974688
36.175,-71.551,112.7844,599.4068878,0.468875915,9.701276779,122.0030973,-4204.714844,339.770875
36.151,-71.43,78.6834,418.1728316,0.468860894,9.702366829,122.0030973,-4243.763672,347.9804063
34.954,-125.68,26.5356,141.0267857,0.454364717,8.849412918,34.50637011,-4643.900879,357.369125
34.982,-125.564,103.4613,549.8580995,0.455107421,8.85994339,34.50637011,-4639.934082,350.25
35.01,-125.447,100.9179,536.3408801,0.455641389,8.868416786,34.50637011,-4601.995117,340.0580625
35.037,-125.33,100.8126,535.78125,0.456052214,8.875729561,34.50637011,-4563.919434,329.5545625
35.065,-125.213,100.8045,535.7382015,0.456357121,8.881720543,34.50637011,-4569.20752,319.0624688
35.092,-125.096,100.8369,535.9103954,0.45626241,8.884503365,34.50637011,-4567.900879,308.576
35.12,-124.979,102.384,544.1326531,0.455818981,8.879245758,34.50637011,-4504.371094,298.0561563
35.147,-124.862,112.509,597.9432398,0.455323845,8.876111984,34.50637011,-4463.742188,287.7783438
35.174,-124.744,112.7844,599.4068878,0.454742402,8.870173454,34.50637011,-4406.601074,277.3970625
35.201,-124.627,112.7844,599.4068878,0.453980058,8.862613678,34.50637011,-4382.094238,267.0194688
35.228,-124.509,112.7844,599.4068878,0.4528552,8.85041523,34.50637011,-4304.522461,256.6616875
35.255,-124.392,112.7844,599.4068878,0.451484114,8.833935738,34.50637011,-4239.142578,246.3262813
35.282,-124.274,112.7844,599.4068878,0.450081915,8.816770554,34.50637011,-4209.338379,236.0161094
35.308,-124.156,112.7277,599.1055485,0.448619276,8.798698425,34.50637011,-4134.631348,225.7378594
35.335,-124.039,98.9091,525.6648597,0.446928382,8.776871681,34.50637011,-4075.188965,215.5883594
35.361,-123.921,106.2639,564.7528699,0.445129544,8.750145912,34.50637011,-4099.0625,205.0408438
35.388,-123.803,112.7844,599.4068878,0.443165421,8.725570679,34.50637011,-4050.278076,195.1081406
35.414,-123.684,100.7883,535.6521046,0.440826982,8.695868492,34.50637011,-3861.051514,184.8175
35.44,-123.566,100.0755,531.8638393,0.438963234,8.665247917,34.50637011,-3922.682617,174.6669844
35.466,-123.448,112.7844,599.4068878,0.436966628,8.637218475,34.50637011,-3734.196777,164.9495313
35.492,-123.33,112.7844,599.4068878,0.434876233,8.605845451,34.50637011,-3876.357666,155.0479531
35.517,-123.211,112.7844,599.4068878,0.433090717,8.574174881,34.50637011,-3850.04248,145.2467188
35.543,-123.092,112.2417,596.5226403,0.431372821,8.547866821,34.50637011,-3816.44458,135.5472813
35.568,-122.974,25.6689,136.4205995,0.430642962,8.53021431,34.50637011,-3838.140137,129.1210469
35.669,-122.498,57.9312,307.8826531,0.430751115,8.510709763,66.63920774,-3566.039795,86.26201563
35.694,-122.379,112.7844,599.4068878,0.431161016,8.521953583,66.63920774,-3559.785156,78.79473438
35.719,-122.26,72.1953,383.6910077,0.430742234,8.536844254,51.74224023,-3193.495361,70.72517188
35.793,-121.902,6.8526,36.4190051,0.412361026,8.417636871,51.74224023,-1090.079224,35.07073438
35.817,-121.783,28.6173,152.0902423,0.408082783,8.370453835,51.74224023,-1056.411255,31.7117168
35.842,-121.663,2.3328,12.39795918,0.386734009,8.094722748,51.74224023,-876.798584,22.25086523
36.825,-75.847,3.2643,17.34853316,0.408045053,8.558287621,5.5,-15.02977657,11.22987988
36.806,-75.724,3.8232,20.31887755,0.412892014,8.649321556,5.5,-19.23940659,16.87106055
36.787,-75.601,3.3777,17.95121173,0.421070188,8.809880257,5.5,-19.55635452,31.54285938
36.748,-75.355,27.2646,144.901148,0.429019183,8.975270271,5.5,-20.99197769,50.41600781
36.728,-75.232,112.7844,599.4068878,0.430212468,9.004124641,5.5,-27.90634918,55.86424219
36.709,-75.109,112.7844,599.4068878,0.432060957,9.043313026,5.5,-28.84630775,65.35591797
36.689,-74.987,112.7844,599.4068878,0.434236199,9.07704258,5.5,-30.25186729,75.06524219
36.669,-74.864,112.7844,599.4068878,0.435926944,9.103339195,5.5,-43.97543716,84.87013281
36.649,-74.741,112.7844,599.4068878,0.437008083,9.118022919,5.5,-136.8589478,94.69024219
36.629,-74.619,112.7844,599.4068878,0.437897384,9.12890625,5.5,-1028.472778,104.5085313
36.608,-74.497,112.7844,599.4068878,0.438794523,9.134857178,5.5,-1597.494629,114.2967891
36.588,-74.374,73.7343,391.8702168,0.439171225,9.138054848,5.5,-1860.199463,123.770625
36.567,-74.252,36.5958,194.4929847,0.439760923,9.141961098,5.5,-2146.42627,134.62025
36.547,-74.13,75.168,399.4897959,0.44035539,9.143523216,5.5,-2331.026611,141.4285469
36.178,-72.065,93.1419,495.0143495,0.467226863,9.652565002,122.0030973,-3990.190918,297.4776875
36.156,-71.944,112.7844,599.4068878,0.467446774,9.657691956,122.0030973,-4064.317627,306.2920938
36.133,-71.824,112.7844,599.4068878,0.467786193,9.666844368,122.0030973,-4125.399414,316.0757188
36.11,-71.703,112.7844,599.4068878,0.467952251,9.673941612,122.0030973,-4170.888672,325.8590938
36.087,-71.582,112.7844,599.4068878,0.467672229,9.674960136,122.0030973,-4212.805176,335.6378438
36.064,-71.462,111.1401,590.6680485,0.467721343,9.674443245,122.0030973,-4252.888184,345.3554688
36.041,-71.342,14.5314,77.22895408,0.467230201,9.667848587,122.0030973,-4274.914551,350.5384063
34.868,-125.643,26.5275,140.9837372,0.452851564,8.82507515,34.50637011,-4632.054688,358.8169375
34.895,-125.526,90.3231,480.0334821,0.453422755,8.833238602,34.50637011,-4616.022949,352.1833438
34.923,-125.409,111.4722,592.4330357,0.453873217,8.840203285,34.50637011,-4592.643066,341.8869688
34.951,-125.293,112.7844,599.4068878,0.454451472,8.849117279,34.50637011,-4566.430176,331.5424688
34.978,-125.176,112.7844,599.4068878,0.454498798,8.854489326,34.50637011,-4532.168457,321.1585938
35.006,-125.059,112.7844,599.4068878,0.454301894,8.853590965,34.50637011,-4491.207031,310.7906563
35.033,-124.942,111.1968,590.9693878,0.45398137,8.851649284,34.50637011,-4455.299316,300.5117188
35.06,-124.825,101.088,537.244898,0.453416914,8.848362923,34.50637011,-4440.952148,290.2306875
35.088,-124.708,100.8531,535.9964923,0.452937782,8.842506409,34.50637011,-4437.038086,279.8571875
35.115,-124.59,100.8693,536.0825893,0.452099353,8.8338871,34.50637011,-4401.338867,269.517
