,latitude,longitude,labels
8864,34.692,-123.52,1
8865,34.718,-123.403,1
8866,34.744,-123.286,1
8867,34.769,-123.169,1
8868,34.795,-123.051,1
8869,34.821,-122.934,1
8870,34.846,-122.816,1
8871,34.871,-122.699,1
8872,34.897,-122.581,1
8873,34.922,-122.463,1
8874,34.947,-122.346,1
8875,34.971,-122.228,1
8876,34.996,-122.11,1
8877,35.021,-121.992,1
8878,35.045,-121.874,1
8879,35.07,-121.755,1
8880,35.094,-121.637,1
8881,35.118,-121.519,1
8882,35.142,-121.4,1
8883,35.166,-121.281,1
8884,35.238,-120.925,1
8885,36.06,-75.692,4
8886,36.041,-75.57,4
8887,36.021,-75.448,4
8888,36.002,-75.327,4
8889,35.982,-75.205,4
8890,35.962,-75.084,4
8891,35.942,-74.963,4
8892,35.922,-74.841,4
8893,35.902,-74.72,4
8894,35.882,-74.599,4
8895,35.862,-74.478,4
8896,35.841,-74.357,4
8897,35.821,-74.236,4
8898,35.8,-74.115,4
8899,35.587,-72.911,4
8900,35.565,-72.791,4
8901,35.543,-72.671,4
8902,35.521,-72.551,4
8903,35.499,-72.432,4
8904,35.476,-72.312,4
8905,35.454,-72.192,4
8906,35.431,-72.073,4
8907,35.408,-71.953,4
8908,35.386,-71.834,4
8909,35.363,-71.715,4
8910,35.34,-71.595,4
8911,35.316,-71.476,4
8912,35.293,-71.357,4
8913,34.231,-125.113,1
8914,34.258,-124.997,1
8915,34.285,-124.882,1
8916,34.313,-124.766,1
8917,34.34,-124.65,1
8918,34.367,-124.534,1
8919,34.394,-124.418,1
8920,34.42,-124.301,1
8921,34.447,-124.185,1
8922,34.474,-124.069,1
8923,34.5,-123.952,1
8924,34.526,-123.835,1
8925,34.553,-123.719,1
8926,34.579,-123.602,1
8927,34.605,-123.485,1
8928,34.631,-123.368,1
8929,34.657,-123.251,1
8930,34.682,-123.134,1
8931,34.708,-123.017,1
8932,34.733,-122.9,1
8933,34.759,-122.782,1
8934,34.784,-122.665,1
8935,34.809,-122.547,1
8936,34.834,-122.43,1
8937,34.859,-122.312,1
8938,34.884,-122.194,1
8939,34.909,-122.076,1
8940,34.933,-121.958,1
8941,34.958,-121.84,1
8942,34.982,-121.722,1
8943,35.007,-121.604,1
8944,35.031,-121.486,1
8945,35.055,-121.368,1
8946,35.079,-121.249,1
8947,35.103,-121.131,1
8948,35.15,-120.893,1
8949,35.933,-75.475,4
8950,35.913,-75.354,4
8951,35.894,-75.232,4
8952,35.874,-75.111,4
8953,35.854,-74.99,4
8954,35.834,-74.869,4
8955,35.814,-74.748,4
8956,35.794,-74.627,4
8957,35.773,-74.506,4
8958,35.753,-74.385,4
8959,35.732,-74.264,4
8960,35.712,-74.144,4
8961,35.607,-73.541,4
8962,35.585,-73.421,4
8963,35.564,-73.301,4
8964,35.542,-73.181,4
8965,35.521,-73.061,4
8966,35.499,-72.941,4
8967,35.477,-72.821,4
8968,35.455,-72.701,4
8969,35.433,-72.582,4
8970,35.411,-72.462,4
8971,35.388,-72.342,4
8972,35.366,-72.223,4
8973,35.343,-72.103,4
8974,35.321,-71.984,4
8975,35.298,-71.865,4
8976,35.275,-71.746,4
8977,35.252,-71.627,4
8978,35.229,-71.508,4
8979,35.206,-71.389,4
8980,34.144,-125.076,1
8981,34.171,-124.961,1
8982,34.199,-124.845,1
8983,34.226,-124.729,1
8984,34.253,-124.614,1
8985,34.28,-124.498,1
8986,34.307,-124.382,1
8987,34.333,-124.266,1
8988,34.36,-124.149,1
8989,34.387,-124.033,1
8990,34.413,-123.917,1
8991,34.439,-123.8,1
8992,34.466,-123.684,1
8993,34.492,-123.567,1
8994,34.518,-123.45,1
8995,34.544,-123.334,1
8996,34.569,-123.217,1
8997,34.595,-123.1,1
8998,34.621,-122.983,1
8999,34.646,-122.866,1
9000,34.672,-122.748,1
9001,34.697,-122.631,1
9002,34.722,-122.514,1
9003,34.747,-122.396,1
9004,34.772,-122.279,1
9005,34.919,-121.571,1
9006,34.943,-121.453,1
9007,34.967,-121.335,1
9008,34.991,-121.217,1
9009,35.015,-121.098,1
9010,35.086,-120.743,1
9011,35.844,-75.502,4
9012,35.825,-75.381,4
9013,35.805,-75.259,4
9014,35.785,-75.138,4
9015,35.766,-75.017,4
9016,35.746,-74.896,4
9017,35.725,-74.775,4
9018,35.705,-74.655,4
9019,35.685,-74.534,4
9020,35.665,-74.413,4
9021,35.644,-74.293,4
9022,35.623,-74.172,4
9023,35.603,-74.052,4
9024,35.582,-73.931,4
9025,35.561,-73.811,4
9026,35.54,-73.691,4
9027,35.519,-73.57,4
9028,35.497,-73.45,4
9029,35.476,-73.33,4
9030,35.454,-73.21,4
9031,35.433,-73.09,4
9032,35.411,-72.971,4
9033,35.389,-72.851,4
9034,35.367,-72.731,4
9035,35.345,-72.612,4
9036,35.323,-72.492,4
9037,35.3,-72.373,4
9038,35.278,-72.253,4
9039,35.255,-72.134,4
9040,35.233,-72.015,4
9041,35.21,-71.896,4
9042,35.187,-71.777,4
9043,35.164,-71.658,4
9044,35.141,-71.539,4
9045,35.118,-71.42,4
9046,34.057,-125.04,1
9047,34.084,-124.924,1
9048,34.112,-124.809,1
9049,34.139,-124.693,1
9050,34.166,-124.578,1
9051,34.193,-124.462,1
9052,34.22,-124.346,1
9053,34.247,-124.23,1
9054,34.273,-124.114,1
9055,34.3,-123.998,1
9056,34.326,-123.881,1
9057,34.352,-123.765,1
9058,34.379,-123.649,1
9059,34.405,-123.532,1
9060,34.431,-123.416,1
9061,34.457,-123.299,1
9062,34.482,-123.182,1
9063,34.508,-123.065,1
9064,34.534,-122.948,1
9065,34.559,-122.831,1
9066,34.584,-122.714,1
9067,34.609,-122.597,1
9068,34.635,-122.48,1
9069,34.66,-122.363,1
9070,34.684,-122.245,1
9071,34.88,-121.303,1
9072,34.904,-121.185,1
9073,34.998,-120.711,1
9074,35.736,-75.407,4
9075,35.717,-75.286,4
9076,35.697,-75.165,4
9077,35.677,-75.044,4
9078,35.657,-74.924,4
9079,35.637,-74.803,4
9080,35.617,-74.682,4
9081,35.597,-74.562,4
9082,35.576,-74.441,4
9083,35.556,-74.321,4
9084,35.535,-74.2,4
9085,35.514,-74.08,4
9086,35.494,-73.96,4
9087,35.473,-73.839,4
9088,35.452,-73.719,4
9089,35.43,-73.599,4
9090,35.409,-73.479,4
9091,35.388,-73.36,4
9092,35.366,-73.24,4
9093,35.345,-73.12,4
9094,35.323,-73.0,4
9095,35.301,-72.881,4
9096,35.279,-72.761,4
9097,35.257,-72.642,4
9098,35.235,-72.522,4
9099,35.212,-72.403,4
9100,35.19,-72.284,4
9101,35.168,-72.165,4
9102,35.145,-72.046,4
9103,35.122,-71.927,4
9104,35.099,-71.808,4
9105,35.076,-71.689,4
9106,35.053,-71.57,4
9107,35.03,-71.452,4
9108,33.998,-124.888,1
9109,34.025,-124.773,1
9110,34.052,-124.657,1
9111,34.079,-124.542,1
9112,34.106,-124.426,1
9113,34.133,-124.31,1
9114,34.16,-124.194,1
9115,34.186,-124.078,1
9116,34.213,-123.962,1
9117,34.239,-123.846,1
9118,34.265,-123.73,1
9119,34.292,-123.614,1
9120,34.318,-123.497,1
9121,34.344,-123.381,1
9122,34.369,-123.264,1
9123,34.395,-123.148,1
9124,34.421,-123.031,1
9125,34.446,-122.914,1
9126,34.472,-122.797,1
9127,34.497,-122.68,1
9128,34.522,-122.563,1
9129,34.547,-122.446,1
9130,34.572,-122.329,1
9131,34.597,-122.212,1
9132,34.91,-120.68,1
9133,35.648,-75.434,4
9134,35.628,-75.313,4
9135,35.608,-75.192,4
9136,35.589,-75.072,4
9137,35.569,-74.951,4
9138,35.549,-74.83,4
9139,35.529,-74.71,4
9140,35.508,-74.589,4
9141,35.488,-74.469,4
9142,35.467,-74.349,4
9143,35.447,-74.228,4
9144,35.426,-74.108,4
9145,35.405,-73.988,4
9146,35.384,-73.868,4
9147,35.363,-73.748,4
9148,35.342,-73.628,4
9149,35.321,-73.508,4
9150,35.3,-73.389,4
9151,35.278,-73.269,4
9152,35.256,-73.149,4
9153,35.235,-73.03,4
9154,35.213,-72.91,4
9155,35.191,-72.791,4
9156,35.169,-72.672,4
9157,35.147,-72.553,4
9158,35.124,-72.433,4
9159,35.102,-72.314,4
9160,35.08,-72.195,4
9161,35.057,-72.076,4
9162,35.034,-71.958,4
9163,35.011,-71.839,4
9164,34.989,-71.72,4
9165,34.965,-71.602,4
9166,34.942,-71.483,4
9167,33.911,-124.852,1
9168,33.938,-124.737,1
9169,33.965,-124.621,1
9170,33.992,-124.506,1
9171,34.019,-124.39,1
9172,34.046,-124.275,1
9173,34.073,-124.159,1
9174,34.099,-124.043,1
9175,34.126,-123.927,1
9176,34.152,-123.811,1
9177,34.178,-123.695,1
9178,34.204,-123.579,1
9179,34.23,-123.463,1
9180,34.256,-123.346,1
9181,34.282,-123.23,1
9182,34.308,-123.113,1
9183,34.333,-122.997,1
9184,34.359,-122.88,1
9185,34.384,-122.764,1
9186,34.41,-122.647,1
9187,34.435,-122.53,1
9188,34.46,-122.413,1
9189,34.485,-122.296,1
9190,34.51,-122.179,1
9191,34.534,-122.061,1
9192,34.799,-120.766,1
9193,34.823,-120.648,1
9194,35.54,-75.34,4
9195,35.52,-75.219,4
9196,35.5,-75.099,4
9197,35.48,-74.978,4
9198,35.46,-74.858,4
9199,35.44,-74.737,4
9200,35.42,-74.617,4
9201,35.4,-74.497,4
9202,35.379,-74.377,4
9203,35.359,-74.256,4
9204,35.338,-74.136,4
9205,35.317,-74.016,4
9206,35.296,-73.897,4
9207,35.275,-73.777,4
9208,35.254,-73.657,4
9209,35.233,-73.537,4
9210,35.211,-73.418,4
9211,35.19,-73.298,4
9212,35.168,-73.179,4
9213,35.147,-73.059,4
9214,35.125,-72.94,4
9215,35.103,-72.821,4
9216,35.081,-72.702,4
9217,35.059,-72.583,4
9218,35.037,-72.464,4
9219,35.014,-72.345,4
9220,34.992,-72.226,4
9221,34.969,-72.107,4
9222,34.946,-71.988,4
9223,34.924,-71.87,4
9224,34.901,-71.751,4
9225,34.878,-71.633,4
9226,34.854,-71.514,4
9227,33.851,-124.701,1
9228,33.878,-124.585,1
9229,33.905,-124.47,1
9230,33.932,-124.355,1
9231,33.959,-124.239,1
9232,33.986,-124.123,1
9233,34.012,-124.008,1
9234,34.039,-123.892,1
9235,34.065,-123.776,1
9236,34.091,-123.66,1
9237,34.117,-123.544,1
9238,34.143,-123.428,1
9239,34.169,-123.312,1
9240,34.195,-123.196,1
9241,34.221,-123.079,1
9242,34.246,-122.963,1
9243,34.272,-122.846,1
9244,34.297,-122.73,1
9245,34.322,-122.613,1
9246,34.347,-122.496,1
9247,34.372,-122.379,1
9248,34.397,-122.262,1
9249,34.422,-122.145,1
9250,34.447,-122.028,1
9251,34.545,-121.559,1
9252,34.711,-120.735,1
9253,35.451,-75.367,4
9254,35.431,-75.246,4
9255,35.412,-75.126,4
9256,35.392,-75.005,4
9257,35.372,-74.885,4
9258,35.352,-74.765,4
9259,35.331,-74.645,4
9260,35.311,-74.524,4
9261,35.291,-74.404,4
9262,35.27,-74.284,4
9263,35.25,-74.165,4
9264,35.229,-74.045,4
9265,35.208,-73.925,4
9266,35.187,-73.805,4
9267,35.166,-73.686,4
9268,35.145,-73.566,4
9269,35.123,-73.447,4
9270,35.102,-73.327,4
9271,35.08,-73.208,4
9272,35.059,-73.089,4
9273,35.037,-72.97,4
9274,35.015,-72.851,4
9275,34.993,-72.732,4
9276,34.971,-72.613,4
9277,34.949,-72.494,4
9278,34.926,-72.375,4
9279,34.904,-72.256,4
9280,34.881,-72.138,4
9281,34.858,-72.019,4
9282,34.836,-71.901,4
9283,34.813,-71.782,4
9284,34.79,-71.664,4
9285,34.767,-71.546,4
9286,33.764,-124.665,1
9287,33.791,-124.549,1
9288,33.818,-124.434,1
9289,33.845,-124.319,1
9290,33.872,-124.204,1
9291,33.899,-124.088,1
9292,33.925,-123.973,1
9293,33.951,-123.857,1
9294,33.978,-123.741,1
9295,34.004,-123.625,1
9296,34.03,-123.51,1
9297,34.056,-123.394,1
9298,34.082,-123.277,1
9299,34.108,-123.161,1
9300,34.133,-123.045,1
9301,34.159,-122.929,1
9302,34.184,-122.812,1
9303,34.21,-122.696,1
9304,34.235,-122.579,1
9305,34.26,-122.463,1
9306,34.285,-122.346,1
9307,34.31,-122.229,1
9308,34.335,-122.112,1
9309,34.359,-121.995,1
9310,34.408,-121.761,1
9311,34.433,-121.644,1
9312,34.457,-121.527,1
9313,34.481,-121.409,1
9314,34.624,-120.703,1
9315,35.362,-75.393,4
9316,35.343,-75.273,4
9317,35.323,-75.153,4
9318,35.303,-75.032,4
9319,35.283,-74.912,4
9320,35.263,-74.792,4
9321,35.243,-74.672,4
9322,35.223,-74.552,4
9323,35.202,-74.432,4
9324,35.182,-74.312,4
9325,35.161,-74.193,4
9326,35.14,-74.073,4
9327,35.12,-73.953,4
9328,35.099,-73.834,4
9329,35.077,-73.714,4
9330,35.056,-73.595,4
9331,35.035,-73.476,4
9332,35.014,-73.356,4
9333,34.992,-73.237,4
9334,34.97,-73.118,4
9335,34.949,-72.999,4
9336,34.927,-72.88,4
9337,34.905,-72.761,4
9338,34.883,-72.643,4
9339,34.86,-72.524,4
9340,34.838,-72.405,4
9341,34.816,-72.287,4
9342,34.793,-72.168,4
9343,34.771,-72.05,4
9344,34.748,-71.931,4
9345,34.725,-71.813,4
9346,34.702,-71.695,4
9347,34.679,-71.577,4
9348,34.656,-71.459,4
9349,33.677,-124.629,1
9350,33.704,-124.514,1
9351,33.731,-124.399,1
9352,33.758,-124.284,1
9353,33.785,-124.168,1
9354,33.811,-124.053,1
9355,33.838,-123.937,1
9356,33.864,-123.822,1
9357,33.891,-123.706,1
9358,33.917,-123.591,1
9359,33.943,-123.475,1
9360,33.969,-123.359,1
9361,33.995,-123.243,1
9362,34.02,-123.127,1
9363,34.046,-123.011,1
9364,34.072,-122.895,1
9365,34.097,-122.779,1
9366,34.122,-122.662,1
9367,34.147,-122.546,1
9368,34.173,-122.429,1
9369,34.198,-122.313,1
9370,34.222,-122.196,1
9371,34.247,-122.079,1
9372,34.272,-121.962,1
9373,34.296,-121.846,1
9374,34.321,-121.729,1
9375,34.345,-121.611,1
9376,34.369,-121.494,1
9377,34.393,-121.377,1
9378,34.417,-121.26,1
9379,34.536,-120.672,1
9380,35.274,-75.42,4
9381,35.254,-75.3,4
9382,35.235,-75.179,4
9383,35.215,-75.059,4
9384,35.195,-74.939,4
9385,35.175,-74.819,4
9386,35.155,-74.699,4
9387,35.134,-74.58,4
9388,35.114,-74.46,4
9389,35.093,-74.34,4
9390,35.073,-74.221,4
9391,35.052,-74.101,4
9392,35.031,-73.982,4
9393,35.01,-73.862,4
9394,34.989,-73.743,4
9395,34.968,-73.624,4
9396,34.947,-73.505,4
9397,34.925,-73.385,4
9398,34.904,-73.266,4
9399,34.882,-73.147,4
9400,34.86,-73.029,4
9401,34.839,-72.91,4
9402,34.817,-72.791,4
9403,34.795,-72.672,4
9404,34.772,-72.554,4
9405,34.75,-72.435,4
9406,34.728,-72.317,4
9407,34.705,-72.198,4
9408,34.683,-72.08,4
9409,34.66,-71.962,4
9410,34.637,-71.844,4
9411,34.614,-71.726,4
9412,34.591,-71.608,4
9413,34.568,-71.49,4
9414,33.617,-124.478,1
9415,33.644,-124.363,1
9416,33.671,-124.248,1
9417,33.698,-124.133,1
9418,33.724,-124.018,1
9419,33.751,-123.902,1
9420,33.777,-123.787,1
9421,33.803,-123.672,1
9422,33.83,-123.556,1
9423,33.856,-123.44,1
9424,33.882,-123.325,1
9425,33.907,-123.209,1
9426,33.933,-123.093,1
9427,33.959,-122.977,1
9428,33.984,-122.861,1
9429,34.01,-122.745,1
9430,34.035,-122.629,1
9431,34.06,-122.512,1
9432,34.085,-122.396,1
9433,34.11,-122.28,1
9434,34.135,-122.163,1
9435,34.16,-122.046,1
9436,34.184,-121.93,1
9437,34.209,-121.813,1
9438,34.233,-121.696,1
9439,34.257,-121.579,1
9440,34.282,-121.462,1
9441,34.306,-121.345,1
9442,34.33,-121.228,1
9443,35.185,-75.446,4
9444,35.166,-75.326,4
9445,35.146,-75.206,4
9446,35.126,-75.086,4
9447,35.106,-74.966,4
9448,35.086,-74.847,4
9449,35.066,-74.727,4
9450,35.046,-74.607,4
9451,35.025,-74.488,4
9452,35.005,-74.368,4
9453,34.984,-74.249,4
9454,34.964,-74.129,4
9455,34.943,-74.01,4
9456,34.922,-73.891,4
9457,34.901,-73.771,4
9458,34.88,-73.652,4
9459,34.858,-73.533,4
9460,34.837,-73.414,4
9461,34.816,-73.295,4
9462,34.794,-73.177,4
9463,34.772,-73.058,4
9464,34.75,-72.939,4
9465,34.729,-72.821,4
9466,34.706,-72.702,4
9467,34.684,-72.584,4
9468,34.662,-72.465,4
9469,34.64,-72.347,4
9470,34.617,-72.229,4
9471,34.595,-72.111,4
9472,34.572,-71.993,4
9473,34.549,-71.875,4
9474,34.526,-71.757,4
9475,34.503,-71.639,4
9476,34.48,-71.521,4
