,latitude,longitude,k_cluster,count_in_cluster,Centroid_Lat,Centroid_Lon
15295,28.073,-87.181,2,1385,27.81260562364816,-87.9966582552271
15296,28.065,-87.07,2,1385,27.81260562364816,-87.9966582552271
15297,28.056,-86.959,2,1385,27.81260562364816,-87.9966582552271
15298,28.047,-86.847,2,1385,27.81260562364816,-87.9966582552271
15299,28.038,-86.736,2,1385,27.81260562364816,-87.9966582552271
15300,28.029,-86.625,2,1385,27.81260562364816,-87.9966582552271
15301,28.02,-86.514,2,1385,27.81260562364816,-87.9966582552271
15302,28.01,-86.403,2,1385,27.81260562364816,-87.9966582552271
15303,28.001,-86.292,2,1385,27.81260562364816,-87.9966582552271
15304,27.991,-86.181,2,1385,27.81260562364816,-87.9966582552271
15305,27.982,-86.07,2,1385,27.81260562364816,-87.9966582552271
15306,27.972,-85.959,2,1385,27.81260562364816,-87.9966582552271
15307,27.962,-85.848,2,1385,27.81260562364816,-87.9966582552271
15308,27.952,-85.737,2,1385,27.81260562364816,-87.9966582552271
15309,27.942,-85.626,2,1385,27.81260562364816,-87.9966582552271
15310,27.932,-85.515,2,1385,27.81260562364816,-87.9966582552271
15311,27.922,-85.404,13,1788,26.2494220234768,-83.68492845164897
15312,27.911,-85.293,13,1788,26.2494220234768,-83.68492845164897
15313,27.901,-85.183,13,1788,26.2494220234768,-83.68492845164897
15314,27.89,-85.072,13,1788,26.2494220234768,-83.68492845164897
15315,27.879,-84.961,13,1788,26.2494220234768,-83.68492845164897
15316,27.869,-84.851,13,1788,26.2494220234768,-83.68492845164897
15317,27.858,-84.74,13,1788,26.2494220234768,-83.68492845164897
15318,27.847,-84.629,13,1788,26.2494220234768,-83.68492845164897
15319,27.835,-84.519,13,1788,26.2494220234768,-83.68492845164897
15320,27.824,-84.408,13,1788,26.2494220234768,-83.68492845164897
15321,27.813,-84.298,13,1788,26.2494220234768,-83.68492845164897
15322,27.801,-84.187,13,1788,26.2494220234768,-83.68492845164897
15323,27.79,-84.077,13,1788,26.2494220234768,-83.68492845164897
15324,27.778,-83.966,13,1788,26.2494220234768,-83.68492845164897
15325,27.766,-83.856,13,1788,26.2494220234768,-83.68492845164897
15326,27.754,-83.745,13,1788,26.2494220234768,-83.68492845164897
15327,27.742,-83.635,13,1788,26.2494220234768,-83.68492845164897
15328,27.73,-83.525,13,1788,26.2494220234768,-83.68492845164897
15329,27.718,-83.414,13,1788,26.2494220234768,-83.68492845164897
15330,27.706,-83.304,13,1788,26.2494220234768,-83.68492845164897
15331,27.693,-83.194,13,1788,26.2494220234768,-83.68492845164897
15332,27.681,-83.084,13,1788,26.2494220234768,-83.68492845164897
15333,27.668,-82.974,13,1788,26.2494220234768,-83.68492845164897
15334,27.642,-82.754,13,1788,26.2494220234768,-83.68492845164897
15335,27.286,-80.014,7,1218,29.571426362896666,-79.21924328722537
15336,27.27,-79.905,7,1218,29.571426362896666,-79.21924328722537
15337,27.254,-79.796,7,1218,29.571426362896666,-79.21924328722537
15338,27.238,-79.687,7,1218,29.571426362896666,-79.21924328722537
15339,27.223,-79.578,7,1218,29.571426362896666,-79.21924328722537
15340,28.32,-96.133,12,1062,27.476516949152547,-95.05929755178907
15341,28.32,-96.021,12,1062,27.476516949152547,-95.05929755178907
15342,28.32,-95.909,12,1062,27.476516949152547,-95.05929755178907
15343,28.32,-95.797,12,1062,27.476516949152547,-95.05929755178907
15344,28.32,-95.685,12,1062,27.476516949152547,-95.05929755178907
15345,28.32,-95.573,12,1062,27.476516949152547,-95.05929755178907
15346,28.319,-95.461,12,1062,27.476516949152547,-95.05929755178907
15347,28.318,-95.348,12,1062,27.476516949152547,-95.05929755178907
15348,28.318,-95.236,12,1062,27.476516949152547,-95.05929755178907
15349,28.317,-95.124,12,1062,27.476516949152547,-95.05929755178907
15350,28.316,-95.012,12,1062,27.476516949152547,-95.05929755178907
15351,28.315,-94.9,12,1062,27.476516949152547,-95.05929755178907
15352,28.314,-94.788,12,1062,27.476516949152547,-95.05929755178907
15353,28.313,-94.676,12,1062,27.476516949152547,-95.05929755178907
15354,28.311,-94.564,12,1062,27.476516949152547,-95.05929755178907
15355,28.31,-94.452,12,1062,27.476516949152547,-95.05929755178907
15356,28.308,-94.34,12,1062,27.476516949152547,-95.05929755178907
15357,28.307,-94.228,12,1062,27.476516949152547,-95.05929755178907
15358,28.305,-94.116,12,1062,27.476516949152547,-95.05929755178907
15359,28.303,-94.004,12,1062,27.476516949152547,-95.05929755178907
15360,28.301,-93.892,12,1062,27.476516949152547,-95.05929755178907
15361,28.299,-93.78,12,1062,27.476516949152547,-95.05929755178907
15362,28.297,-93.668,12,1062,27.476516949152547,-95.05929755178907
15363,28.294,-93.556,12,1062,27.476516949152547,-95.05929755178907
15364,28.292,-93.444,12,1062,27.476516949152547,-95.05929755178907
15365,28.289,-93.332,9,1247,27.589976688102894,-91.55722347266881
15366,28.287,-93.22,9,1247,27.589976688102894,-91.55722347266881
15367,28.284,-93.108,9,1247,27.589976688102894,-91.55722347266881
15368,28.281,-92.996,9,1247,27.589976688102894,-91.55722347266881
15369,28.278,-92.884,9,1247,27.589976688102894,-91.55722347266881
15370,28.275,-92.772,9,1247,27.589976688102894,-91.55722347266881
15371,28.272,-92.66,9,1247,27.589976688102894,-91.55722347266881
15372,28.268,-92.548,9,1247,27.589976688102894,-91.55722347266881
15373,28.265,-92.436,9,1247,27.589976688102894,-91.55722347266881
15374,28.261,-92.324,9,1247,27.589976688102894,-91.55722347266881
15375,28.258,-92.212,9,1247,27.589976688102894,-91.55722347266881
15376,28.254,-92.1,9,1247,27.589976688102894,-91.55722347266881
15377,28.25,-91.988,9,1247,27.589976688102894,-91.55722347266881
15378,28.246,-91.876,9,1247,27.589976688102894,-91.55722347266881
15379,28.242,-91.764,9,1247,27.589976688102894,-91.55722347266881
15380,28.238,-91.653,9,1247,27.589976688102894,-91.55722347266881
15381,28.234,-91.541,9,1247,27.589976688102894,-91.55722347266881
15382,28.229,-91.429,9,1247,27.589976688102894,-91.55722347266881
15383,28.225,-91.317,9,1247,27.589976688102894,-91.55722347266881
15384,28.22,-91.205,9,1247,27.589976688102894,-91.55722347266881
15385,28.215,-91.093,9,1247,27.589976688102894,-91.55722347266881
