,latitude,longitude,label
8330,35.374,-124.7,0
8331,35.401,-124.583,0
8332,35.428,-124.465,0
8333,35.455,-124.347,0
8334,35.482,-124.229,0
8335,35.508,-124.111,0
8336,35.535,-123.992,0
8337,35.561,-123.874,0
8338,35.587,-123.756,0
8339,35.613,-123.637,0
8340,35.639,-123.519,0
8341,35.665,-123.4,0
8342,35.691,-123.281,0
8343,35.717,-123.162,0
8344,35.742,-123.043,0
8345,35.844,-122.567,0
8346,35.869,-122.448,0
8347,35.893,-122.328,0
8348,35.918,-122.209,0
8349,37.021,-75.917,1
8350,37.002,-75.793,1
8351,36.983,-75.67,1
8352,36.963,-75.547,1
8353,36.944,-75.423,1
8354,36.924,-75.3,1
8355,36.905,-75.177,1
8356,36.885,-75.054,1
8357,36.865,-74.931,1
8358,36.845,-74.808,1
8359,36.825,-74.685,1
8360,36.805,-74.563,1
8361,36.785,-74.44,1
8362,36.764,-74.317,1
8363,36.744,-74.195,1
8364,36.723,-74.072,1
8365,36.376,-72.124,1
8366,36.354,-72.003,1
8367,36.331,-71.882,1
8368,36.308,-71.761,1
8369,36.285,-71.64,1
8370,36.262,-71.519,1
8371,36.239,-71.398,1
8372,35.04,-125.718,0
8373,35.068,-125.601,0
8374,35.096,-125.484,0
8375,35.124,-125.367,0
8376,35.151,-125.25,0
8377,35.179,-125.133,0
8378,35.206,-125.016,0
8379,35.234,-124.899,0
8380,35.261,-124.781,0
8381,35.288,-124.664,0
8382,35.315,-124.546,0
8383,35.342,-124.428,0
8384,35.368,-124.31,0
8385,35.395,-124.192,0
8386,35.422,-124.075,0
8387,35.448,-123.956,0
8388,35.474,-123.838,0
8389,35.501,-123.72,0
8390,35.527,-123.602,0
8391,35.553,-123.483,0
8392,35.578,-123.365,0
8393,35.604,-123.246,0
8394,35.63,-123.127,0
8395,35.655,-123.009,0
8396,35.756,-122.533,0
8397,35.781,-122.413,0
8398,35.806,-122.294,0
8399,35.929,-121.696,0
8400,36.894,-75.697,1
8401,36.875,-75.574,1
8402,36.856,-75.451,1
8403,36.836,-75.328,1
8404,36.817,-75.205,1
8405,36.797,-75.082,1
8406,36.777,-74.959,1
8407,36.757,-74.836,1
8408,36.737,-74.713,1
8409,36.717,-74.591,1
8410,36.696,-74.468,1
8411,36.676,-74.346,1
8412,36.655,-74.224,1
8413,36.635,-74.101,1
8414,36.289,-72.155,1
8415,36.266,-72.034,1
8416,36.243,-71.913,1
8417,36.221,-71.792,1
8418,36.198,-71.671,1
8419,36.175,-71.551,1
8420,36.151,-71.43,1
8421,34.954,-125.68,0
8422,34.982,-125.564,0
8423,35.01,-125.447,0
8424,35.037,-125.33,0
8425,35.065,-125.213,0
8426,35.092,-125.096,0
8427,35.12,-124.979,0
8428,35.147,-124.862,0
8429,35.174,-124.744,0
8430,35.201,-124.627,0
8431,35.228,-124.509,0
8432,35.255,-124.392,0
8433,35.282,-124.274,0
8434,35.308,-124.156,0
8435,35.335,-124.039,0
8436,35.361,-123.921,0
8437,35.388,-123.803,0
8438,35.414,-123.684,0
8439,35.44,-123.566,0
8440,35.466,-123.448,0
8441,35.492,-123.33,0
8442,35.517,-123.211,0
8443,35.543,-123.092,0
8444,35.568,-122.974,0
8445,35.669,-122.498,0
8446,35.694,-122.379,0
8447,35.719,-122.26,0
8448,35.793,-121.902,0
8449,35.817,-121.783,0
8450,35.842,-121.663,0
8451,36.825,-75.847,1
8452,36.806,-75.724,1
8453,36.787,-75.601,1
8454,36.748,-75.355,1
8455,36.728,-75.232,1
8456,36.709,-75.109,1
8457,36.689,-74.987,1
8458,36.669,-74.864,1
8459,36.649,-74.741,1
8460,36.629,-74.619,1
8461,36.608,-74.497,1
8462,36.588,-74.374,1
8463,36.567,-74.252,1
8464,36.547,-74.13,1
8465,36.178,-72.065,1
8466,36.156,-71.944,1
8467,36.133,-71.824,1
8468,36.11,-71.703,1
8469,36.087,-71.582,1
8470,36.064,-71.462,1
8471,36.041,-71.342,1
8472,34.868,-125.643,0
8473,34.895,-125.526,0
8474,34.923,-125.409,0
8475,34.951,-125.293,0
8476,34.978,-125.176,0
8477,35.006,-125.059,0
8478,35.033,-124.942,0
8479,35.06,-124.825,0
8480,35.088,-124.708,0
8481,35.115,-124.59,0
8482,35.142,-124.473,0
8483,35.168,-124.356,0
8484,35.195,-124.238,0
8485,35.222,-124.12,0
8486,35.248,-124.003,0
8487,35.274,-123.885,0
8488,35.301,-123.767,0
8489,35.327,-123.649,0
8490,35.353,-123.531,0
8491,35.379,-123.413,0
8492,35.405,-123.294,0
8493,35.43,-123.176,0
8494,35.456,-123.058,0
8495,35.481,-122.939,0
8496,35.507,-122.821,0
8497,35.532,-122.702,0
8498,35.582,-122.464,0
8499,35.607,-122.345,0
8500,35.632,-122.226,0
8501,35.681,-121.988,0
8502,35.706,-121.869,0
8503,35.73,-121.749,0
8504,36.66,-75.382,1
8505,36.64,-75.259,1
8506,36.62,-75.137,1
8507,36.6,-75.014,1
8508,36.581,-74.892,1
8509,36.56,-74.769,1
8510,36.54,-74.647,1
8511,36.52,-74.525,1
8512,36.5,-74.403,1
8513,36.459,-74.159,1
8514,36.091,-72.096,1
8515,36.068,-71.976,1
8516,36.045,-71.855,1
8517,36.022,-71.735,1
8518,35.999,-71.614,1
8519,35.976,-71.494,1
8520,35.953,-71.374,1
8521,34.781,-125.605,0
8522,34.809,-125.489,0
8523,34.837,-125.372,0
8524,34.864,-125.255,0
8525,34.892,-125.139,0
8526,34.919,-125.022,0
8527,34.947,-124.905,0
8528,34.974,-124.788,0
8529,35.001,-124.671,0
8530,35.028,-124.554,0
8531,35.055,-124.437,0
8532,35.082,-124.319,0
8533,35.108,-124.202,0
8534,35.135,-124.084,0
8535,35.161,-123.967,0
8536,35.188,-123.849,0
8537,35.214,-123.731,0
8538,35.24,-123.614,0
8539,35.266,-123.496,0
8540,35.292,-123.378,0
8541,35.318,-123.259,0
8542,35.343,-123.141,0
8543,35.369,-123.023,0
8544,35.394,-122.905,0
8545,35.42,-122.786,0
8546,35.445,-122.668,0
8547,35.47,-122.549,0
8548,35.495,-122.43,0
8549,35.52,-122.311,0
8550,35.545,-122.193,0
8551,35.569,-122.074,0
8552,35.594,-121.954,0
8553,35.618,-121.835,0
8554,35.643,-121.716,0
8555,36.552,-75.286,1
8556,36.532,-75.164,1
8557,36.512,-75.042,1
8558,36.472,-74.797,1
8559,36.452,-74.675,1
8560,36.432,-74.553,1
8561,36.411,-74.431,1
8562,36.391,-74.309,1
8563,36.37,-74.187,1
8564,36.35,-74.065,1
8565,36.003,-72.127,1
8566,35.98,-72.007,1
8567,35.958,-71.886,1
8568,35.935,-71.766,1
8569,35.912,-71.646,1
8570,35.889,-71.526,1
8571,35.866,-71.406,1
8572,34.695,-125.567,0
8573,34.723,-125.451,0
8574,34.75,-125.335,0
8575,34.778,-125.218,0
8576,34.805,-125.102,0
8577,34.833,-124.985,0
8578,34.86,-124.868,0
8579,34.887,-124.751,0
8580,34.914,-124.635,0
8581,34.941,-124.518,0
8582,34.968,-124.4,0
8583,34.995,-124.283,0
8584,35.021,-124.166,0
8585,35.048,-124.049,0
8586,35.074,-123.931,0
8587,35.101,-123.814,0
8588,35.127,-123.696,0
8589,35.153,-123.578,0
8590,35.179,-123.46,0
8591,35.205,-123.343,0
8592,35.231,-123.225,0
8593,35.256,-123.106,0
8594,35.282,-122.988,0
8595,35.307,-122.87,0
8596,35.332,-122.752,0
8597,35.358,-122.633,0
8598,35.383,-122.515,0
8599,35.408,-122.396,0
8600,35.433,-122.278,0
8601,35.457,-122.159,0
8602,35.482,-122.04,0
8603,35.507,-121.921,0
8604,35.531,-121.802,0
8605,35.555,-121.683,0
8606,35.58,-121.564,0
8607,36.522,-75.681,1
8608,36.502,-75.558,1
8609,36.483,-75.436,1
8610,36.463,-75.314,1
8611,36.444,-75.191,1
8612,36.424,-75.069,1
8613,36.404,-74.947,1
8614,36.384,-74.825,1
8615,36.364,-74.703,1
8616,36.344,-74.581,1
8617,36.323,-74.459,1
8618,36.303,-74.337,1
8619,36.282,-74.216,1
8620,36.262,-74.094,1
8621,35.915,-72.158,1
8622,35.893,-72.038,1
8623,35.87,-71.918,1
8624,35.847,-71.797,1
8625,35.824,-71.677,1
8626,35.801,-71.557,1
8627,35.778,-71.437,1
8628,35.755,-71.318,1
8629,34.636,-125.414,0
8630,34.664,-125.298,0
8631,34.691,-125.181,0
8632,34.719,-125.065,0
8633,34.746,-124.948,0
8634,34.773,-124.832,0
8635,34.801,-124.715,0
8636,34.828,-124.598,0
8637,34.854,-124.481,0
8638,34.881,-124.364,0
8639,34.908,-124.247,0
8640,34.935,-124.13,0
8641,34.961,-124.013,0
8642,34.988,-123.896,0
8643,35.014,-123.778,0
8644,35.04,-123.661,0
8645,35.066,-123.543,0
8646,35.092,-123.425,0
8647,35.118,-123.308,0
8648,35.144,-123.19,0
8649,35.169,-123.072,0
8650,35.195,-122.954,0
8651,35.22,-122.836,0
8652,35.245,-122.717,0
8653,35.271,-122.599,0
8654,35.296,-122.481,0
8655,35.321,-122.362,0
8656,35.345,-122.244,0
8657,35.37,-122.125,0
8658,35.395,-122.007,0
8659,35.444,-121.769,0
8660,35.468,-121.65,0
8661,35.492,-121.531,0
8662,35.564,-121.173,0
8663,36.433,-75.707,1
8664,36.414,-75.585,1
8665,36.394,-75.463,1
8666,36.375,-75.341,1
8667,36.355,-75.219,1
8668,36.336,-75.097,1
8669,36.316,-74.975,1
8670,36.296,-74.853,1
8671,36.276,-74.731,1
8672,36.255,-74.609,1
8673,36.235,-74.487,1
8674,36.215,-74.366,1
8675,36.194,-74.244,1
8676,36.173,-74.123,1
8677,35.805,-72.069,1
8678,35.782,-71.949,1
8679,35.759,-71.829,1
8680,35.737,-71.709,1
8681,35.713,-71.589,1
8682,35.69,-71.469,1
8683,35.667,-71.349,1
8684,34.549,-125.377,0
8685,34.577,-125.26,0
8686,34.605,-125.144,0
8687,34.632,-125.028,0
8688,34.659,-124.912,0
8689,34.687,-124.795,0
8690,34.714,-124.679,0
8691,34.741,-124.562,0
8692,34.768,-124.445,0
8693,34.795,-124.328,0
8694,34.821,-124.211,0
8695,34.848,-124.094,0
8696,34.874,-123.977,0
8697,34.901,-123.86,0
8698,34.927,-123.743,0
8699,34.953,-123.625,0
8700,34.979,-123.508,0
8701,35.005,-123.39,0
8702,35.031,-123.273,0
8703,35.056,-123.155,0
8704,35.082,-123.037,0
8705,35.108,-122.919,0
8706,35.133,-122.801,0
8707,35.158,-122.683,0
8708,35.183,-122.565,0
8709,35.208,-122.447,0
8710,35.233,-122.329,0
8711,35.258,-122.21,0
8712,35.283,-122.092,0
8713,35.307,-121.973,0
8714,35.477,-121.141,0
8715,36.345,-75.734,1
8716,36.325,-75.612,1
8717,36.306,-75.49,1
8718,36.286,-75.368,1
8719,36.267,-75.246,1
8720,36.247,-75.124,1
8721,36.227,-75.002,1
8722,36.207,-74.88,1
8723,36.187,-74.759,1
8724,36.167,-74.637,1
8725,36.147,-74.515,1
8726,36.126,-74.394,1
8727,36.106,-74.272,1
8728,36.085,-74.151,1
8729,35.717,-72.1,1
8730,35.694,-71.98,1
8731,35.672,-71.86,1
8732,35.649,-71.74,1
8733,35.626,-71.62,1
8734,35.603,-71.501,1
8735,35.579,-71.381,1
8736,34.463,-125.339,0
8737,34.491,-125.223,0
8738,34.518,-125.107,0
8739,34.545,-124.991,0
8740,34.573,-124.875,0
8741,34.6,-124.759,0
8742,34.627,-124.642,0
8743,34.654,-124.526,0
8744,34.681,-124.409,0
8745,34.708,-124.292,0
8746,34.734,-124.176,0
8747,34.761,-124.059,0
8748,34.787,-123.942,0
8749,34.814,-123.825,0
8750,34.84,-123.707,0
8751,34.866,-123.59,0
8752,34.892,-123.473,0
8753,34.918,-123.355,0
8754,34.944,-123.238,0
8755,34.969,-123.12,0
8756,34.995,-123.003,0
8757,35.02,-122.885,0
8758,35.046,-122.767,0
8759,35.071,-122.649,0
8760,35.096,-122.531,0
8761,35.121,-122.413,0
8762,35.146,-122.295,0
8763,35.171,-122.177,0
8764,35.196,-122.058,0
8765,35.22,-121.94,0
8766,35.269,-121.703,0
8767,35.293,-121.584,0
8768,35.317,-121.465,0
8769,35.413,-120.989,0
8770,36.256,-75.761,1
8771,36.237,-75.639,1
8772,36.218,-75.517,1
8773,36.198,-75.395,1
8774,36.178,-75.273,1
8775,36.159,-75.151,1
8776,36.139,-75.029,1
8777,36.119,-74.908,1
8778,36.099,-74.786,1
8779,36.079,-74.665,1
8780,36.059,-74.543,1
8781,36.038,-74.422,1
8782,36.018,-74.301,1
8783,35.997,-74.18,1
8784,35.629,-72.131,1
8785,35.607,-72.011,1
8786,35.584,-71.891,1
8787,35.561,-71.771,1
8788,35.538,-71.652,1
8789,35.515,-71.532,1
8790,35.492,-71.413,1
8791,34.376,-125.302,0
8792,34.404,-125.187,0
8793,34.431,-125.071,0
8794,34.459,-124.955,0
8795,34.486,-124.838,0
8796,34.513,-124.722,0
8797,34.54,-124.606,0
8798,34.567,-124.49,0
8799,34.594,-124.373,0
8800,34.621,-124.256,0
8801,34.647,-124.14,0
8802,34.674,-124.023,0
8803,34.7,-123.906,0
8804,34.727,-123.789,0
8805,34.753,-123.672,0
8806,34.779,-123.555,0
8807,34.805,-123.438,0
8808,34.831,-123.321,0
8809,34.857,-123.203,0
8810,34.882,-123.086,0
8811,34.908,-122.968,0
8812,34.933,-122.851,0
8813,34.959,-122.733,0
8814,34.984,-122.615,0
8815,35.009,-122.497,0
8816,35.034,-122.379,0
8817,35.059,-122.261,0
8818,35.084,-122.143,0
8819,35.108,-122.025,0
8820,35.133,-121.907,0
8821,35.181,-121.67,0
8822,35.206,-121.551,0
8823,35.23,-121.433,0
8824,35.254,-121.314,0
8825,35.278,-121.195,0
8826,35.325,-120.957,0
8827,36.148,-75.665,1
8828,36.129,-75.543,1
8829,36.11,-75.422,1
8830,36.09,-75.3,1
8831,36.07,-75.178,1
8832,36.051,-75.057,1
8833,36.031,-74.935,1
8834,36.011,-74.814,1
8835,35.991,-74.693,1
8836,35.97,-74.571,1
8837,35.95,-74.45,1
8838,35.929,-74.329,1
8839,35.909,-74.208,1
8840,35.586,-72.401,1
8841,35.564,-72.281,1
8842,35.542,-72.162,1
8843,35.519,-72.042,1
8844,35.496,-71.922,1
8845,35.473,-71.803,1
8846,35.45,-71.683,1
8847,35.427,-71.564,1
8848,35.404,-71.445,1
8849,35.381,-71.325,1
8850,34.317,-125.15,0
8851,34.345,-125.034,0
8852,34.372,-124.918,0
8853,34.399,-124.802,0
8854,34.426,-124.686,0
8855,34.454,-124.57,0
8856,34.48,-124.453,0
8857,34.507,-124.337,0
8858,34.534,-124.221,0
8859,34.561,-124.104,0
8860,34.587,-123.987,0
8861,34.613,-123.871,0
8862,34.64,-123.754,0
8863,34.666,-123.637,0
8864,34.692,-123.52,0
8865,34.718,-123.403,0
8866,34.744,-123.286,0
8867,34.769,-123.169,0
8868,34.795,-123.051,0
8869,34.821,-122.934,0
8870,34.846,-122.816,0
8871,34.871,-122.699,0
8872,34.897,-122.581,0
8873,34.922,-122.463,0
8874,34.947,-122.346,0
8875,34.971,-122.228,0
8876,34.996,-122.11,0
8877,35.021,-121.992,0
8878,35.045,-121.874,0
8879,35.07,-121.755,0
8880,35.094,-121.637,0
8881,35.118,-121.519,0
8882,35.142,-121.4,0
8883,35.166,-121.281,0
8884,35.238,-120.925,0
8885,36.06,-75.692,1
8886,36.041,-75.57,1
8887,36.021,-75.448,1
8888,36.002,-75.327,1
8889,35.982,-75.205,1
8890,35.962,-75.084,1
8891,35.942,-74.963,1
8892,35.922,-74.841,1
8893,35.902,-74.72,1
8894,35.882,-74.599,1
8895,35.862,-74.478,1
8896,35.841,-74.357,1
8897,35.821,-74.236,1
8898,35.8,-74.115,1
8899,35.587,-72.911,1
8900,35.565,-72.791,1
8901,35.543,-72.671,1
8902,35.521,-72.551,1
8903,35.499,-72.432,1
8904,35.476,-72.312,1
8905,35.454,-72.192,1
8906,35.431,-72.073,1
8907,35.408,-71.953,1
8908,35.386,-71.834,1
8909,35.363,-71.715,1
8910,35.34,-71.595,1
8911,35.316,-71.476,1
8912,35.293,-71.357,1
8913,34.231,-125.113,0
8914,34.258,-124.997,0
8915,34.285,-124.882,0
8916,34.313,-124.766,0
8917,34.34,-124.65,0
8918,34.367,-124.534,0
8919,34.394,-124.418,0
8920,34.42,-124.301,0
8921,34.447,-124.185,0
8922,34.474,-124.069,0
8923,34.5,-123.952,0
8924,34.526,-123.835,0
8925,34.553,-123.719,0
8926,34.579,-123.602,0
8927,34.605,-123.485,0
8928,34.631,-123.368,0
8929,34.657,-123.251,0
8930,34.682,-123.134,0
8931,34.708,-123.017,0
8932,34.733,-122.9,0
8933,34.759,-122.782,0
8934,34.784,-122.665,0
8935,34.809,-122.547,0
8936,34.834,-122.43,0
8937,34.859,-122.312,0
8938,34.884,-122.194,0
8939,34.909,-122.076,0
8940,34.933,-121.958,0
8941,34.958,-121.84,0
8942,34.982,-121.722,0
8943,35.007,-121.604,0
8944,35.031,-121.486,0
8945,35.055,-121.368,0
8946,35.079,-121.249,0
8947,35.103,-121.131,0
8948,35.15,-120.893,0
8949,35.933,-75.475,1
8950,35.913,-75.354,1
8951,35.894,-75.232,1
8952,35.874,-75.111,1
8953,35.854,-74.99,1
8954,35.834,-74.869,1
8955,35.814,-74.748,1
8956,35.794,-74.627,1
8957,35.773,-74.506,1
8958,35.753,-74.385,1
8959,35.732,-74.264,1
8960,35.712,-74.144,1
8961,35.607,-73.541,1
8962,35.585,-73.421,1
8963,35.564,-73.301,1
8964,35.542,-73.181,1
8965,35.521,-73.061,1
8966,35.499,-72.941,1
8967,35.477,-72.821,1
8968,35.455,-72.701,1
8969,35.433,-72.582,1
8970,35.411,-72.462,1
8971,35.388,-72.342,1
8972,35.366,-72.223,1
8973,35.343,-72.103,1
8974,35.321,-71.984,1
8975,35.298,-71.865,1
8976,35.275,-71.746,1
8977,35.252,-71.627,1
8978,35.229,-71.508,1
8979,35.206,-71.389,1
8980,34.144,-125.076,0
8981,34.171,-124.961,0
8982,34.199,-124.845,0
8983,34.226,-124.729,0
8984,34.253,-124.614,0
8985,34.28,-124.498,0
8986,34.307,-124.382,0
8987,34.333,-124.266,0
8988,34.36,-124.149,0
8989,34.387,-124.033,0
8990,34.413,-123.917,0
8991,34.439,-123.8,0
8992,34.466,-123.684,0
8993,34.492,-123.567,0
8994,34.518,-123.45,0
8995,34.544,-123.334,0
8996,34.569,-123.217,0
8997,34.595,-123.1,0
8998,34.621,-122.983,0
8999,34.646,-122.866,0
9000,34.672,-122.748,0
9001,34.697,-122.631,0
9002,34.722,-122.514,0
9003,34.747,-122.396,0
9004,34.772,-122.279,0
9005,34.919,-121.571,0
9006,34.943,-121.453,0
9007,34.967,-121.335,0
9008,34.991,-121.217,0
9009,35.015,-121.098,0
9010,35.086,-120.743,0
9011,35.844,-75.502,1
9012,35.825,-75.381,1
9013,35.805,-75.259,1
9014,35.785,-75.138,1
9015,35.766,-75.017,1
9016,35.746,-74.896,1
9017,35.725,-74.775,1
9018,35.705,-74.655,1
9019,35.685,-74.534,1
9020,35.665,-74.413,1
9021,35.644,-74.293,1
9022,35.623,-74.172,1
9023,35.603,-74.052,1
9024,35.582,-73.931,1
9025,35.561,-73.811,1
9026,35.54,-73.691,1
9027,35.519,-73.57,1
9028,35.497,-73.45,1
9029,35.476,-73.33,1
9030,35.454,-73.21,1
9031,35.433,-73.09,1
9032,35.411,-72.971,1
9033,35.389,-72.851,1
9034,35.367,-72.731,1
9035,35.345,-72.612,1
9036,35.323,-72.492,1
9037,35.3,-72.373,1
9038,35.278,-72.253,1
9039,35.255,-72.134,1
9040,35.233,-72.015,1
9041,35.21,-71.896,1
9042,35.187,-71.777,1
9043,35.164,-71.658,1
9044,35.141,-71.539,1
9045,35.118,-71.42,1
9046,34.057,-125.04,0
9047,34.084,-124.924,0
9048,34.112,-124.809,0
9049,34.139,-124.693,0
9050,34.166,-124.578,0
9051,34.193,-124.462,0
9052,34.22,-124.346,0
9053,34.247,-124.23,0
9054,34.273,-124.114,0
9055,34.3,-123.998,0
9056,34.326,-123.881,0
9057,34.352,-123.765,0
9058,34.379,-123.649,0
9059,34.405,-123.532,0
9060,34.431,-123.416,0
9061,34.457,-123.299,0
9062,34.482,-123.182,0
9063,34.508,-123.065,0
9064,34.534,-122.948,0
9065,34.559,-122.831,0
9066,34.584,-122.714,0
9067,34.609,-122.597,0
9068,34.635,-122.48,0
9069,34.66,-122.363,0
9070,34.684,-122.245,0
9071,34.88,-121.303,0
9072,34.904,-121.185,0
9073,34.998,-120.711,0
9074,35.736,-75.407,1
9075,35.717,-75.286,1
9076,35.697,-75.165,1
9077,35.677,-75.044,1
9078,35.657,-74.924,1
9079,35.637,-74.803,1
9080,35.617,-74.682,1
9081,35.597,-74.562,1
9082,35.576,-74.441,1
9083,35.556,-74.321,1
9084,35.535,-74.2,1
9085,35.514,-74.08,1
9086,35.494,-73.96,1
9087,35.473,-73.839,1
9088,35.452,-73.719,1
9089,35.43,-73.599,1
9090,35.409,-73.479,1
9091,35.388,-73.36,1
9092,35.366,-73.24,1
9093,35.345,-73.12,1
9094,35.323,-73.0,1
9095,35.301,-72.881,1
9096,35.279,-72.761,1
9097,35.257,-72.642,1
9098,35.235,-72.522,1
9099,35.212,-72.403,1
9100,35.19,-72.284,1
9101,35.168,-72.165,1
9102,35.145,-72.046,1
9103,35.122,-71.927,1
9104,35.099,-71.808,1
9105,35.076,-71.689,1
9106,35.053,-71.57,1
9107,35.03,-71.452,1
9108,33.998,-124.888,0
9109,34.025,-124.773,0
9110,34.052,-124.657,0
9111,34.079,-124.542,0
9112,34.106,-124.426,0
9113,34.133,-124.31,0
9114,34.16,-124.194,0
9115,34.186,-124.078,0
9116,34.213,-123.962,0
9117,34.239,-123.846,0
9118,34.265,-123.73,0
9119,34.292,-123.614,0
9120,34.318,-123.497,0
9121,34.344,-123.381,0
9122,34.369,-123.264,0
9123,34.395,-123.148,0
9124,34.421,-123.031,0
9125,34.446,-122.914,0
9126,34.472,-122.797,0
9127,34.497,-122.68,0
9128,34.522,-122.563,0
9129,34.547,-122.446,0
9130,34.572,-122.329,0
9131,34.597,-122.212,0
9132,34.91,-120.68,0
9133,35.648,-75.434,1
9134,35.628,-75.313,1
9135,35.608,-75.192,1
9136,35.589,-75.072,1
9137,35.569,-74.951,1
9138,35.549,-74.83,1
9139,35.529,-74.71,1
9140,35.508,-74.589,1
9141,35.488,-74.469,1
9142,35.467,-74.349,1
9143,35.447,-74.228,1
9144,35.426,-74.108,1
9145,35.405,-73.988,1
9146,35.384,-73.868,1
9147,35.363,-73.748,1
9148,35.342,-73.628,1
9149,35.321,-73.508,1
9150,35.3,-73.389,1
9151,35.278,-73.269,1
9152,35.256,-73.149,1
9153,35.235,-73.03,1
9154,35.213,-72.91,1
9155,35.191,-72.791,1
9156,35.169,-72.672,1
9157,35.147,-72.553,1
9158,35.124,-72.433,1
9159,35.102,-72.314,1
9160,35.08,-72.195,1
9161,35.057,-72.076,1
9162,35.034,-71.958,1
9163,35.011,-71.839,1
9164,34.989,-71.72,1
9165,34.965,-71.602,1
9166,34.942,-71.483,1
9167,33.911,-124.852,0
9168,33.938,-124.737,0
9169,33.965,-124.621,0
9170,33.992,-124.506,0
9171,34.019,-124.39,0
9172,34.046,-124.275,0
9173,34.073,-124.159,0
9174,34.099,-124.043,0
9175,34.126,-123.927,0
9176,34.152,-123.811,0
9177,34.178,-123.695,0
9178,34.204,-123.579,0
9179,34.23,-123.463,0
9180,34.256,-123.346,0
9181,34.282,-123.23,0
9182,34.308,-123.113,0
9183,34.333,-122.997,0
9184,34.359,-122.88,0
9185,34.384,-122.764,0
9186,34.41,-122.647,0
9187,34.435,-122.53,0
9188,34.46,-122.413,0
9189,34.485,-122.296,0
9190,34.51,-122.179,0
9191,34.534,-122.061,0
9192,34.799,-120.766,0
9193,34.823,-120.648,0
9194,35.54,-75.34,1
9195,35.52,-75.219,1
9196,35.5,-75.099,1
9197,35.48,-74.978,1
9198,35.46,-74.858,1
9199,35.44,-74.737,1
9200,35.42,-74.617,1
9201,35.4,-74.497,1
9202,35.379,-74.377,1
9203,35.359,-74.256,1
9204,35.338,-74.136,1
9205,35.317,-74.016,1
9206,35.296,-73.897,1
9207,35.275,-73.777,1
9208,35.254,-73.657,1
9209,35.233,-73.537,1
9210,35.211,-73.418,1
9211,35.19,-73.298,1
9212,35.168,-73.179,1
9213,35.147,-73.059,1
9214,35.125,-72.94,1
9215,35.103,-72.821,1
9216,35.081,-72.702,1
9217,35.059,-72.583,1
9218,35.037,-72.464,1
9219,35.014,-72.345,1
9220,34.992,-72.226,1
9221,34.969,-72.107,1
9222,34.946,-71.988,1
9223,34.924,-71.87,1
9224,34.901,-71.751,1
9225,34.878,-71.633,1
9226,34.854,-71.514,1
9227,33.851,-124.701,0
9228,33.878,-124.585,0
9229,33.905,-124.47,0
9230,33.932,-124.355,0
9231,33.959,-124.239,0
9232,33.986,-124.123,0
9233,34.012,-124.008,0
9234,34.039,-123.892,0
9235,34.065,-123.776,0
9236,34.091,-123.66,0
9237,34.117,-123.544,0
9238,34.143,-123.428,0
9239,34.169,-123.312,0
9240,34.195,-123.196,0
9241,34.221,-123.079,0
9242,34.246,-122.963,0
9243,34.272,-122.846,0
9244,34.297,-122.73,0
9245,34.322,-122.613,0
9246,34.347,-122.496,0
9247,34.372,-122.379,0
9248,34.397,-122.262,0
9249,34.422,-122.145,0
9250,34.447,-122.028,0
9251,34.545,-121.559,0
9252,34.711,-120.735,0
9253,35.451,-75.367,1
9254,35.431,-75.246,1
9255,35.412,-75.126,1
9256,35.392,-75.005,1
9257,35.372,-74.885,1
9258,35.352,-74.765,1
9259,35.331,-74.645,1
9260,35.311,-74.524,1
9261,35.291,-74.404,1
9262,35.27,-74.284,1
9263,35.25,-74.165,1
9264,35.229,-74.045,1
9265,35.208,-73.925,1
9266,35.187,-73.805,1
9267,35.166,-73.686,1
9268,35.145,-73.566,1
9269,35.123,-73.447,1
9270,35.102,-73.327,1
9271,35.08,-73.208,1
9272,35.059,-73.089,1
9273,35.037,-72.97,1
9274,35.015,-72.851,1
9275,34.993,-72.732,1
9276,34.971,-72.613,1
9277,34.949,-72.494,1
9278,34.926,-72.375,1
9279,34.904,-72.256,1
9280,34.881,-72.138,1
9281,34.858,-72.019,1
9282,34.836,-71.901,1
9283,34.813,-71.782,1
9284,34.79,-71.664,1
9285,34.767,-71.546,1
9286,33.764,-124.665,0
9287,33.791,-124.549,0
9288,33.818,-124.434,0
9289,33.845,-124.319,0
9290,33.872,-124.204,0
9291,33.899,-124.088,0
9292,33.925,-123.973,0
9293,33.951,-123.857,0
9294,33.978,-123.741,0
9295,34.004,-123.625,0
9296,34.03,-123.51,0
9297,34.056,-123.394,0
9298,34.082,-123.277,0
9299,34.108,-123.161,0
9300,34.133,-123.045,0
9301,34.159,-122.929,0
9302,34.184,-122.812,0
9303,34.21,-122.696,0
9304,34.235,-122.579,0
9305,34.26,-122.463,0
9306,34.285,-122.346,0
9307,34.31,-122.229,0
9308,34.335,-122.112,0
9309,34.359,-121.995,0
9310,34.408,-121.761,0
9311,34.433,-121.644,0
9312,34.457,-121.527,0
9313,34.481,-121.409,0
9314,34.624,-120.703,0
9315,35.362,-75.393,1
9316,35.343,-75.273,1
9317,35.323,-75.153,1
9318,35.303,-75.032,1
9319,35.283,-74.912,1
9320,35.263,-74.792,1
9321,35.243,-74.672,1
9322,35.223,-74.552,1
9323,35.202,-74.432,1
9324,35.182,-74.312,1
9325,35.161,-74.193,1
9326,35.14,-74.073,1
9327,35.12,-73.953,1
9328,35.099,-73.834,1
